country,year,category,sumPrice,meanPrice,medianPrice
JOR,2021,non-food,1807.44,3.1379166666666665,0.925
JOR,2021,oil and fats,1708.51,5.932326388888889,5.43
JOR,2021,pulses and nuts,871.91,2.018310185185185,1.915
JOR,2021,vegetables and fruits,1770.93,1.623217231897342,1.01
KEN,2021,cereals and tubers,24921.81,11.185731597845605,0.66
KEN,2021,"meat, fish and eggs",1769.73,4.316414634146342,4.495
KEN,2021,milk and dairy,210.61,0.6158187134502925,0.55
KEN,2021,miscellaneous food,306.284,0.5578943533697632,0.73
KEN,2021,oil and fats,721.9,1.875064935064935,1.87
KEN,2021,pulses and nuts,45306.95,51.25220588235294,63.92
KEN,2021,vegetables and fruits,13842.249,13.322665062560151,6.97
KGZ,2021,cereals and tubers,1109.01,0.7701458333333333,0.73
KGZ,2021,"meat, fish and eggs",3462.9,3.4873111782477344,2.96
KGZ,2021,milk and dairy,1472.82,1.9507549668874171,0.68
KGZ,2021,miscellaneous food,393.27,0.6425980392156863,0.77
KGZ,2021,non-food,241.48,0.5832850241545894,0.59
KGZ,2021,oil and fats,1288.56,3.112463768115942,2.19
KGZ,2021,pulses and nuts,776.42,1.307104377104377,1.2
KGZ,2021,vegetables and fruits,1618.14,1.0113375,0.7
KHM,2021,cereals and tubers,403.01,0.5075692695214106,0.5
KHM,2021,"meat, fish and eggs",11895.6,2.870559845559846,1.94
KHM,2021,miscellaneous food,138.81,0.265919540229885,0.25
KHM,2021,oil and fats,3200.44,6.426586345381526,6.4
KHM,2021,pulses and nuts,24.19,0.6719444444444443,0.665
KHM,2021,vegetables and fruits,2373.69,0.6496141215106732,0.62
LAO,2021,cereals and tubers,715.59,0.6934011627906977,0.74
LAO,2021,"meat, fish and eggs",7597.594,4.51163539192399,4.72
LAO,2021,miscellaneous food,146.81,0.853546511627907,0.85
LAO,2021,non-food,355.44,1.0332558139534884,1.025
LAO,2021,oil and fats,525.03,1.52625,1.535
LAO,2021,vegetables and fruits,290.44,1.6886046511627908,1.64
LBN,2021,cereals and tubers,6979.21,6.006204819277109,5.69
LBN,2021,"meat, fish and eggs",15537.308,14.741278937381406,10.36
LBN,2021,milk and dairy,12068.12,24.78053388090349,13.01
LBN,2021,miscellaneous food,15525.97,23.48860816944024,11.7
LBN,2021,non-food,67676.95,71.38918776371308,31.9
LBN,2021,oil and fats,25277.43,93.27464944649446,94.02
LBN,2021,pulses and nuts,13607.09,13.716824596774194,12.8
LBN,2021,vegetables and fruits,336.03000000000003,3.027297297297298,2.66
LBY,2021,cereals and tubers,1238.44,0.5568525179856115,0.56
LBY,2021,"meat, fish and eggs",6624.23,3.813603914795624,2.81
LBY,2021,milk and dairy,673.08,0.7718807339449542,0.78
LBY,2021,miscellaneous food,1307.22,0.749552752293578,0.66
LBY,2021,non-food,570.335,0.8253762662807526,0.065
LBY,2021,oil and fats,724.39,1.6614449541284404,1.72
LBY,2021,pulses and nuts,474.2,0.5438073394495413,0.55
LBY,2021,vegetables and fruits,496.34,0.5691972477064221,0.54
LKA,2021,cereals and tubers,19.84,0.5362162162162162,0.51
LKA,2021,"meat, fish and eggs",11.73,1.6757142857142855,0.29
LKA,2021,miscellaneous food,12.13,1.7328571428571429,2.43
LKA,2021,oil and fats,4.4399999999999995,2.22,2.22
LKA,2021,pulses and nuts,6.7700000000000005,0.9671428571428572,0.81
LKA,2021,vegetables and fruits,20.72,0.6278787878787878,0.53
LSO,2021,cereals and tubers,1494.54,4.900131147540984,5.67
LSO,2021,oil and fats,162.41,1.7277659574468085,1.77
LSO,2021,pulses and nuts,205.94,1.0507142857142855,1.0
MDG,2021,cereals and tubers,807.279,0.5866853197674419,0.62
MDG,2021,oil and fats,548.68,1.92519298245614,1.85
MDG,2021,pulses and nuts,243.44,0.8852363636363636,0.76
MEX,2021,cereals and tubers,49.01,0.7425757575757576,0.455
MEX,2021,pulses and nuts,71.71000000000001,1.2805357142857143,1.33
MLI,2021,cereals and tubers,2712.76,0.5688320402600127,0.54
MLI,2021,"meat, fish and eggs",153071.559,72.78723680456491,5.51
MLI,2021,milk and dairy,896.58,2.819433962264151,2.7
MLI,2021,miscellaneous food,456.73,0.5424346793349168,0.385
MLI,2021,non-food,1334.4,3.430334190231363,3.2
MLI,2021,oil and fats,717.79,1.993861111111111,1.79
MLI,2021,pulses and nuts,1604.89,1.0851183231913455,1.09
MLI,2021,vegetables and fruits,950.715,1.2126466836734695,1.04
MMR,2021,cereals and tubers,323.75,0.4726277372262774,0.42
MMR,2021,"meat, fish and eggs",635.84,0.966322188449848,0.91
MMR,2021,miscellaneous food,184.649,0.2683851744186046,0.21
MMR,2021,oil and fats,1250.17,1.6803360215053764,1.64
MMR,2021,pulses and nuts,860.21,1.2377122302158274,1.15
MMR,2021,vegetables and fruits,1026.067,0.8079267716535433,0.77
MNG,2021,cereals and tubers,52.52,0.5099029126213592,0.48
MNG,2021,"meat, fish and eggs",346.06,3.681489361702128,3.53
MNG,2021,milk and dairy,35.88,0.8154545454545455,0.78
MOZ,2021,cereals and tubers,14106.18,6.272200978212539,0.88
MOZ,2021,"meat, fish and eggs",1791.1,3.153345070422535,3.735
MOZ,2021,miscellaneous food,829.75,0.9344031531531533,1.025
MOZ,2021,non-food,1017.27,1.8263375224416516,1.98
MOZ,2021,oil and fats,3551.22,6.6377943925233645,8.46
MOZ,2021,pulses and nuts,2739.78,1.556693181818182,1.58
MOZ,2021,vegetables and fruits,3050.37,1.339056189640035,0.9
MRT,2021,cereals and tubers,433.77,0.7787612208258528,0.71
MRT,2021,"meat, fish and eggs",51353.67,198.27671814671817,111.33
MRT,2021,milk and dairy,310.39,4.2519178082191775,4.31
MRT,2021,miscellaneous food,53.45,0.7746376811594202,0.77
MRT,2021,non-food,3245.15,19.316369047619048,20.865
MRT,2021,oil and fats,145.48,1.8185,1.84
MRT,2021,pulses and nuts,126.97,1.8138571428571428,1.86
MWI,2021,cereals and tubers,756.934,0.4095963203463203,0.29
MWI,2021,"meat, fish and eggs",357.891,0.3221341134113411,0.37
MWI,2021,miscellaneous food,212.11,1.0933505154639176,1.09
MWI,2021,non-food,16826.316,4.849082420749279,0.36
MWI,2021,oil and fats,325.4,1.7401069518716576,1.66
MWI,2021,pulses and nuts,608.57,1.0385153583617748,0.93
MWI,2021,vegetables and fruits,102.438,0.0619709618874773,0.064
NAM,2021,cereals and tubers,435.642,0.9595638766519824,0.91
NER,2021,cereals and tubers,8130.8,5.947915142648135,0.53
NGA,2021,cereals and tubers,83490.03,25.912486033519553,2.255
NGA,2021,"meat, fish and eggs",1511.717,2.9015681381957776,3.29
NGA,2021,milk and dairy,462.73,3.643543307086614,2.92
NGA,2021,miscellaneous food,138.89,0.5404280155642023,0.6
NGA,2021,non-food,135.41,0.5331102362204724,0.46
NGA,2021,oil and fats,814.06,2.0300748129675807,2.06
NGA,2021,pulses and nuts,43711.79,34.91357028753994,2.79
NGA,2021,vegetables and fruits,321.856,0.4043417085427135,0.26
NIC,2021,cereals and tubers,1490.67,17.53729411764706,13.44
NIC,2021,"meat, fish and eggs",75.75,2.2279411764705883,2.28
NIC,2021,milk and dairy,23.84,2.1672727272727275,2.12
NIC,2021,miscellaneous food,4.5600000000000005,0.38,0.38
NIC,2021,oil and fats,13.23,1.65375,1.605
NIC,2021,pulses and nuts,866.61,30.950357142857143,42.76
NIC,2021,vegetables and fruits,31.05,0.5447368421052632,0.33
NPL,2021,cereals and tubers,363.66,0.5086153846153847,0.46
NPL,2021,"meat, fish and eggs",1267.58,2.4283141762452107,3.065
NPL,2021,milk and dairy,126.89,0.742046783625731,0.68
NPL,2021,oil and fats,856.88,2.328478260869565,2.22
NPL,2021,pulses and nuts,1224.39,1.6217086092715234,1.33
NPL,2021,vegetables and fruits,1226.78,1.0096954732510288,0.74
PAK,2021,cereals and tubers,73.38,0.4342011834319526,0.39
PAK,2021,"meat, fish and eggs",97.17,1.2457692307692307,1.105
PAK,2021,milk and dairy,25.62,0.7116666666666667,0.75
PAK,2021,miscellaneous food,24.81,0.6202500000000001,0.635
PAK,2021,non-food,296.79,2.558534482758621,0.74
PAK,2021,oil and fats,162.79,2.034875,2.025
PAK,2021,pulses and nuts,177.47,1.3145925925925923,1.33
PAN,2021,cereals and tubers,347.48,9.14421052631579,0.91
PAN,2021,pulses and nuts,1965.11,39.3022,42.99
PER,2021,cereals and tubers,67.24,0.82,0.62
PER,2021,"meat, fish and eggs",25.57,2.3245454545454547,2.32
PHL,2021,cereals and tubers,2122.04,0.8721907110563091,0.84
PHL,2021,"meat, fish and eggs",34700.71,4.590648233893372,4.16
PHL,2021,miscellaneous food,40.76,0.9941463414634146,1.0
PHL,2021,oil and fats,31.06,1.1946153846153846,1.32
PHL,2021,pulses and nuts,1956.08,1.989908443540183,1.94
PHL,2021,vegetables and fruits,15429.66,1.5452839258888331,1.38
PRY,2021,cereals and tubers,36.28,0.7256,0.605
PSE,2021,cereals and tubers,7225.8,19.960773480662983,1.315
PSE,2021,"meat, fish and eggs",4495.46,9.751540130151843,4.97
PSE,2021,milk and dairy,3326.27,7.294451754385965,2.535
PSE,2021,miscellaneous food,523.38,1.924191176470588,0.96
PSE,2021,non-food,206.37,1.423241379310345,1.53
PSE,2021,oil and fats,1455.56,8.512046783625731,8.56
PSE,2021,pulses and nuts,372.2,2.056353591160221,2.11
PSE,2021,vegetables and fruits,668.69,1.281015325670498,1.16
RWA,2021,cereals and tubers,586.558,0.4607682639434406,0.4
RWA,2021,"meat, fish and eggs",493.84,2.374230769230769,2.375
RWA,2021,miscellaneous food,188.46,0.6706761565836299,0.41
RWA,2021,oil and fats,597.93,2.222788104089219,2.21
RWA,2021,pulses and nuts,74.1,0.4358823529411764,0.44
RWA,2021,vegetables and fruits,60.343,0.1862438271604938,0.195
SDN,2021,cereals and tubers,8184.4,17.266666666666666,1.44
SDN,2021,"meat, fish and eggs",1135.61,6.274088397790055,4.61
SDN,2021,milk and dairy,794.21,8.92370786516854,5.5
SDN,2021,miscellaneous food,241.09,1.2238071065989848,0.79
SDN,2021,non-food,20.37,2.037,1.025
SDN,2021,oil and fats,407.61,4.117272727272727,2.73
SDN,2021,pulses and nuts,220.28,2.824102564102564,2.38
SDN,2021,vegetables and fruits,363.58,2.1138372093023254,1.48
SEN,2021,cereals and tubers,765.94,0.538257203092059,0.53
SEN,2021,pulses and nuts,309.8,0.986624203821656,0.98
SLE,2021,cereals and tubers,340.83,0.641864406779661,0.69
SLE,2021,"meat, fish and eggs",764.63,6.3719166666666665,6.57
SLE,2021,miscellaneous food,225.09,0.9915859030837004,0.83
SLE,2021,oil and fats,375.69,1.5397131147540983,1.27
SLE,2021,pulses and nuts,37.81,1.2603333333333333,1.44
SLE,2021,vegetables and fruits,227.95,0.6804477611940299,0.28
SLV,2021,cereals and tubers,313.31,6.962444444444444,0.5
SLV,2021,pulses and nuts,9.8,0.7000000000000001,0.7
SOM,2021,cereals and tubers,18235.83190601187,29.797110957535736,28.795
SOM,2021,milk and dairy,4804.84212145687,46.64895263550359,45.22
SOM,2021,miscellaneous food,4050.9703898201738,33.47909413074524,34.78
SOM,2021,non-food,11342.559870733,34.37139354767576,35.95
SOM,2021,oil and fats,4122.650389820174,54.968671864268984,64.07
SSD,2021,cereals and tubers,24363.9,16.495531482735274,4.91
SSD,2021,"meat, fish and eggs",139462.1,144.37070393374742,19.96
SSD,2021,milk and dairy,428.78,3.6337288135593218,3.42
SSD,2021,miscellaneous food,807.96,2.8250349650349653,2.85
SSD,2021,non-food,4540.58,4.59108190091001,2.98
SSD,2021,oil and fats,1299.98,6.700927835051546,6.46
SSD,2021,pulses and nuts,4253.09,6.199839650145773,4.82
SSD,2021,vegetables and fruits,581.79,5.194553571428571,3.99
SWZ,2021,cereals and tubers,391.51,1.846745283018868,0.83
SWZ,2021,miscellaneous food,62.79,0.8843661971830986,0.96
SWZ,2021,non-food,17.36,0.868,0.945
SWZ,2021,oil and fats,51.96,1.8557142857142856,1.89
SWZ,2021,pulses and nuts,70.9,2.085294117647059,2.0
SWZ,2021,vegetables and fruits,30.68,0.95875,1.005
SYR,2021,cereals and tubers,3599.538,0.8679860139860139,0.8
SYR,2021,"meat, fish and eggs",146005.03,47.6362251223491,4.08
SYR,2021,milk and dairy,2210.45,2.1092080152671753,1.61
SYR,2021,miscellaneous food,796.414,0.7520434372049103,0.72
SYR,2021,non-food,24698.889,2.3930713109194843,1.0
SYR,2021,oil and fats,2068.2,3.7197841726618703,3.225
SYR,2021,pulses and nuts,3142.73,2.0826573889993374,1.69
SYR,2021,vegetables and fruits,4544.693,0.9630627251536344,0.61
TCD,2021,cereals and tubers,554.75,0.5268281101614435,0.42
TCD,2021,"meat, fish and eggs",44591.3,71.80563607085347,39.2
TCD,2021,pulses and nuts,370.53,0.7515821501014199,0.72
TGO,2021,cereals and tubers,120.53,0.6445454545454545,0.65
TJK,2021,cereals and tubers,272.36,0.5090841121495328,0.42
TJK,2021,"meat, fish and eggs",979.22,3.5608,3.42
TJK,2021,milk and dairy,61.33,0.4681679389312977,0.44
TJK,2021,miscellaneous food,560.504,1.9327724137931035,2.48
TJK,2021,non-food,1081.17,3.124768786127168,1.01
TJK,2021,oil and fats,258.52,2.0040310077519377,2.04
TJK,2021,pulses and nuts,318.45,1.440950226244344,1.42
TJK,2021,vegetables and fruits,226.577,0.7950070175438596,0.28
TLS,2021,cereals and tubers,606.33,0.9843019480519482,0.98
TLS,2021,"meat, fish and eggs",248.99,1.7290972222222225,2.505
TLS,2021,miscellaneous food,124.54,0.7832704402515723,0.83
TLS,2021,non-food,17.25,1.0147058823529411,0.99
TLS,2021,oil and fats,103.89,1.298625,1.275
TLS,2021,pulses and nuts,171.76,2.26,2.105
TLS,2021,vegetables and fruits,688.87,2.570410447761194,2.25
TUR,2021,cereals and tubers,142.58,0.7665591397849463,0.74
TUR,2021,"meat, fish and eggs",766.915,4.382371428571428,5.17
TUR,2021,milk and dairy,838.02,6.253880597014925,3.325
TUR,2021,miscellaneous food,966.65,3.746705426356589,1.42
TUR,2021,non-food,515.265,4.0894047619047615,0.86
TUR,2021,oil and fats,216.28,3.5455737704918033,3.45
TUR,2021,pulses and nuts,302.81,2.3473643410852714,1.76
TUR,2021,vegetables and fruits,310.22,0.95159509202454,0.675
TZA,2021,cereals and tubers,41352.43,19.533504959848845,0.83
TZA,2021,"meat, fish and eggs",2881.42,3.4221140142517816,3.46
TZA,2021,miscellaneous food,246.58,1.2087254901960784,1.21
TZA,2021,non-food,10.35,0.9409090909090908,0.97
TZA,2021,oil and fats,650.63,3.0835545023696684,2.81
TZA,2021,pulses and nuts,14877.8,14.730495049504947,1.08
TZA,2021,vegetables and fruits,579.985,0.4785354785478548,0.44
UGA,2021,cereals and tubers,443.676,0.468506863780359,0.4
UGA,2021,"meat, fish and eggs",362.21,4.829466666666667,4.53
UGA,2021,milk and dairy,26.4,0.44,0.395
UGA,2021,miscellaneous food,56.88,0.5366037735849056,0.55
UGA,2021,non-food,385.521,0.8399150326797385,0.5
UGA,2021,oil and fats,405.13,2.035829145728643,2.1
UGA,2021,pulses and nuts,186.97,0.7191153846153846,0.7
UGA,2021,vegetables and fruits,37.95,0.4928571428571429,0.43
UKR,2021,cereals and tubers,1943.67,0.7862742718446603,0.72
UKR,2021,"meat, fish and eggs",5097.31,3.584606188466948,3.75
UKR,2021,milk and dairy,1504.33,2.5627427597955705,2.51
UKR,2021,miscellaneous food,201.14,0.957809523809524,0.965
UKR,2021,non-food,2301.116,1.1203096397273613,0.74
UKR,2021,oil and fats,1316.98,2.282461005199307,2.21
UKR,2021,vegetables and fruits,388.22,0.3941319796954315,0.35
VNM,2021,cereals and tubers,14.95,0.4152777777777777,0.4
YEM,2021,cereals and tubers,2112.03,2.49060141509434,1.87
YEM,2021,"meat, fish and eggs",83570.79,197.10091981132075,178.03
YEM,2021,miscellaneous food,573.57,1.5295200000000002,1.58
YEM,2021,non-food,21194.52,16.105258358662613,8.045
YEM,2021,oil and fats,1156.0,5.048034934497816,4.19
YEM,2021,pulses and nuts,2909.55,4.069300699300699,3.45
YEM,2021,vegetables and fruits,806.57,2.116981627296588,1.62
ZAF,2021,cereals and tubers,9.85,0.2736111111111111,0.23
ZMB,2021,cereals and tubers,623.197,0.4842245532245532,0.23
ZMB,2021,non-food,17.95,0.8547619047619047,0.82
ZMB,2021,pulses and nuts,1321.94,1.5282543352601157,1.49
ZWE,2021,cereals and tubers,1.06353,0.001254162735849,0.001
ZWE,2021,"meat, fish and eggs",6.5978,0.0191240579710144,0.018
ZWE,2021,miscellaneous food,1.11915,0.0014610313315926,0.0015
ZWE,2021,non-food,1.92893,0.0016600086058519,0.0016
ZWE,2021,oil and fats,1.2254,0.0031501285347043,0.003
ZWE,2021,pulses and nuts,1.4346,0.0038053050397877,0.0038
AFG,2022,cereals and tubers,1700.55,0.7059153175591532,0.57
AFG,2022,miscellaneous food,375.788,0.4605245098039215,0.4599999999999999
AFG,2022,non-food,4875.82,3.0023522167487684,1.91
AFG,2022,oil and fats,788.11,1.931642156862745,1.91
AFG,2022,pulses and nuts,519.42,1.2730882352941175,1.27
ARG,2022,cereals and tubers,26.29,0.9389285714285714,0.645
ARG,2022,milk and dairy,4.890000000000001,0.978,1.0
ARG,2022,miscellaneous food,4.57,0.914,0.9
ARM,2022,cereals and tubers,1398.44,1.5469469026548672,1.36
ARM,2022,"meat, fish and eggs",3577.6,5.420606060606061,6.34
ARM,2022,milk and dairy,1100.94,2.7801515151515153,1.24
ARM,2022,miscellaneous food,563.97,1.4241666666666668,1.02
ARM,2022,non-food,332.22,1.258409090909091,1.22
ARM,2022,oil and fats,1970.16,7.462727272727273,6.1
ARM,2022,pulses and nuts,952.56,2.6313812154696135,2.67
ARM,2022,vegetables and fruits,942.84,1.0203896103896104,0.83
BDI,2022,cereals and tubers,2781.52,0.8270948557835266,0.67
BDI,2022,"meat, fish and eggs",8297.42,7.448312387791741,5.53
BDI,2022,miscellaneous food,285.82,0.5868993839835729,0.59
BDI,2022,non-food,2214.66,2.6085512367491166,2.48
BDI,2022,oil and fats,1990.02,2.352269503546099,2.16
BDI,2022,pulses and nuts,549.53,0.7772701555869872,0.75
BDI,2022,vegetables and fruits,724.08,0.6588535031847134,0.62
BEN,2022,cereals and tubers,4138.2210000000005,0.815252364066194,0.73
BEN,2022,"meat, fish and eggs",2491.07,4.057117263843648,2.43
BEN,2022,miscellaneous food,157.94,2.7708771929824563,2.77
BEN,2022,oil and fats,1678.51,1.9073977272727272,1.91
BEN,2022,pulses and nuts,2028.44,1.0824119530416223,1.04
BEN,2022,vegetables and fruits,4419.533,1.3503003360831043,0.61
BFA,2022,cereals and tubers,6452.17,3.27023314749113,0.53
BFA,2022,pulses and nuts,902.26,0.8300459981600736,0.82
BGD,2022,cereals and tubers,315.55,0.5122564935064935,0.5
BGD,2022,oil and fats,573.63,1.5256117021276596,1.56
BGD,2022,pulses and nuts,286.05,1.0594444444444444,1.0750000000000002
BLR,2022,cereals and tubers,10.28,0.6853333333333332,0.53
BOL,2022,cereals and tubers,4059.582,7.76210707456979,1.27
BOL,2022,"meat, fish and eggs",480.841,2.2469205607476637,2.145
BOL,2022,milk and dairy,45.75,0.7754237288135594,0.73
BOL,2022,miscellaneous food,21.49,0.7410344827586206,0.83
BTN,2022,cereals and tubers,146.06,0.3707106598984772,0.37
BTN,2022,miscellaneous food,1.12,0.1244444444444444,0.12
BTN,2022,oil and fats,399.11,1.9757920792079209,1.99
BTN,2022,pulses and nuts,225.61,1.1452284263959391,1.14
CAF,2022,cereals and tubers,452.83,0.5911618798955613,0.35
CAF,2022,"meat, fish and eggs",1364.22,5.637272727272728,5.484999999999999
CAF,2022,miscellaneous food,623.53,1.3351820128479657,1.67
CAF,2022,oil and fats,363.59,1.5604721030042918,1.39
CAF,2022,pulses and nuts,642.64,1.050065359477124,0.97
CIV,2022,cereals and tubers,149.14,0.6137448559670782,0.65
CIV,2022,"meat, fish and eggs",490.34,3.801085271317829,3.06
CIV,2022,oil and fats,11.13,1.59,1.36
CIV,2022,pulses and nuts,68.82000000000001,0.9558333333333334,0.915
CMR,2022,cereals and tubers,19382.007,5.400392031206464,0.78
CMR,2022,"meat, fish and eggs",4118.485,2.97793564714389,3.08
CMR,2022,milk and dairy,979.78,4.515115207373272,4.51
CMR,2022,miscellaneous food,731.17,0.9422293814432988,0.83
CMR,2022,non-food,344.90999999999997,5.3063076923076915,5.46
CMR,2022,oil and fats,3850.811,4.346287810383747,2.26
CMR,2022,pulses and nuts,10746.73,8.428807843137255,1.18
CMR,2022,vegetables and fruits,4150.68,3.054216335540839,1.06
COD,2022,cereals and tubers,1343.548,0.6854836734693878,0.58
COD,2022,"meat, fish and eggs",6500.47,4.88389932381668,4.71
COD,2022,miscellaneous food,627.32,1.1858601134215505,1.14
COD,2022,non-food,778.01,1.465178907721281,1.05
COD,2022,oil and fats,977.51,1.9204518664047152,1.78
COD,2022,pulses and nuts,660.86,1.3597942386831277,1.17
COD,2022,vegetables and fruits,113.45,0.5019911504424779,0.5
COG,2022,cereals and tubers,32.58,1.018125,1.005
COG,2022,miscellaneous food,2.04,0.68,0.67
COG,2022,oil and fats,46.38,2.5766666666666667,2.665
COG,2022,pulses and nuts,47.46,2.6366666666666667,2.835
COL,2022,cereals and tubers,1460.1,0.9973360655737704,0.81
COL,2022,"meat, fish and eggs",4237.214,3.820752028854824,3.56
COL,2022,milk and dairy,1989.07,5.587275280898877,4.645
COL,2022,miscellaneous food,1245.42,2.128923076923077,0.86
COL,2022,oil and fats,552.98,2.596150234741784,2.49
COL,2022,pulses and nuts,541.83,1.8182214765100673,1.55
COL,2022,vegetables and fruits,1915.72,0.7126934523809524,0.64
CPV,2022,cereals and tubers,30.02,1.0351724137931035,1.03
DJI,2022,cereals and tubers,162.74,0.79,0.73
DJI,2022,miscellaneous food,33.18,0.8967567567567567,0.85
DJI,2022,non-food,32.52,0.8557894736842107,0.9
DJI,2022,oil and fats,86.50999999999999,2.621515151515151,2.82
DJI,2022,pulses and nuts,40.87,1.409310344827586,1.41
DOM,2022,cereals and tubers,545.9,17.60967741935484,0.51
DOM,2022,"meat, fish and eggs",8.28,1.38,1.4049999999999998
DOM,2022,pulses and nuts,991.65,39.666,1.25
DZA,2022,cereals and tubers,155.454,0.8138952879581153,0.79
DZA,2022,"meat, fish and eggs",577.83,3.7521428571428577,3.3
DZA,2022,milk and dairy,184.43,1.1384567901234568,1.06
DZA,2022,miscellaneous food,62.26,1.092280701754386,0.82
DZA,2022,oil and fats,144.16,6.006666666666667,6.385
DZA,2022,pulses and nuts,253.21,2.5321,1.965
DZA,2022,vegetables and fruits,355.71,2.1689634146341463,1.07
ECU,2022,cereals and tubers,147.05,0.8261235955056181,0.775
ECU,2022,miscellaneous food,10.73,0.7664285714285715,0.7949999999999999
ECU,2022,oil and fats,136.8,3.2571428571428576,3.065
ECU,2022,pulses and nuts,110.33,1.6467164179104476,1.75
ECU,2022,vegetables and fruits,409.73,0.7601669758812616,0.55
EGY,2022,cereals and tubers,39.8,0.6317460317460317,0.64
EGY,2022,"meat, fish and eggs",105.94,2.4077272727272727,1.99
EGY,2022,milk and dairy,32.55,1.085,0.92
EGY,2022,miscellaneous food,11.31,0.754,0.76
EGY,2022,oil and fats,107.75,3.1691176470588234,2.0700000000000003
EGY,2022,pulses and nuts,49.78,1.3454054054054054,1.34
EGY,2022,vegetables and fruits,24.42,0.5426666666666667,0.37
ETH,2022,cereals and tubers,143397.55,64.82710216998191,62.49
ETH,2022,"meat, fish and eggs",180170.98,159.30236958443857,67.68
ETH,2022,milk and dairy,198.43,1.600241935483871,1.515
ETH,2022,miscellaneous food,1560.84,7.192811059907834,4.64
ETH,2022,non-food,1417.36,4.921388888888888,4.76
ETH,2022,oil and fats,1094.01,4.44719512195122,3.89
ETH,2022,pulses and nuts,98497.94,155.60496050552922,117.95
ETH,2022,vegetables and fruits,494.64,0.9912625250501002,0.85
FJI,2022,cereals and tubers,163.756,0.7760947867298578,0.69
FJI,2022,"meat, fish and eggs",177.16,4.429,3.585
FJI,2022,miscellaneous food,57.88,6.431111111111111,6.89
FJI,2022,pulses and nuts,228.66,2.6282758620689655,2.29
FJI,2022,vegetables and fruits,3151.352,2.566247557003257,1.13
GHA,2022,cereals and tubers,52321.732,26.817904664274728,1.11
GHA,2022,"meat, fish and eggs",12643.23,28.93187643020595,19.89
GHA,2022,pulses and nuts,4651.29,15.983814432989693,1.77
GHA,2022,vegetables and fruits,10472.487,8.598100985221674,0.88
GIN,2022,cereals and tubers,719.55,0.9856849315068492,0.81
GIN,2022,"meat, fish and eggs",1269.19,4.500673758865249,4.48
GIN,2022,miscellaneous food,398.29,1.3547278911564626,1.16
GIN,2022,oil and fats,386.69,1.8862926829268292,2.0
GIN,2022,pulses and nuts,260.32,1.276078431372549,1.235
GIN,2022,vegetables and fruits,444.58,1.587785714285714,1.485
GMB,2022,cereals and tubers,2253.17,0.8338897113249445,0.72
GMB,2022,"meat, fish and eggs",7086.49,2.571295355587808,2.175
GMB,2022,milk and dairy,1133.38,2.083419117647059,0.94
GMB,2022,miscellaneous food,2607.989,1.560735487731897,0.89
GMB,2022,non-food,510.81,1.2338405797101448,1.22
GMB,2022,oil and fats,1503.57,1.9008470290771176,1.89
GMB,2022,pulses and nuts,681.67,1.556324200913242,1.39
GMB,2022,vegetables and fruits,6764.87,1.6207163392429325,1.14
GNB,2022,cereals and tubers,1595.89,0.7635837320574164,0.8
GNB,2022,"meat, fish and eggs",8589.56,4.004456876456876,3.83
GNB,2022,milk and dairy,1506.87,5.420395683453237,5.36
GNB,2022,miscellaneous food,365.02,1.1027794561933535,1.08
GNB,2022,non-food,2105.04,0.6764267352185089,0.27
GNB,2022,oil and fats,2036.21,2.254939091915836,2.32
GNB,2022,pulses and nuts,1300.82,1.9920673813169985,1.32
GNB,2022,vegetables and fruits,2765.89,1.3259300095877276,1.16
GTM,2022,cereals and tubers,292.11,26.55545454545455,22.01
GTM,2022,"meat, fish and eggs",1.43,1.43,1.43
GTM,2022,miscellaneous food,40.48,40.48,40.48
GTM,2022,pulses and nuts,578.39,82.62714285714286,67.06
GTM,2022,vegetables and fruits,772.46,23.40787878787879,11.69
HND,2022,cereals and tubers,582.58,32.36555555555556,35.480000000000004
HND,2022,pulses and nuts,481.89,60.23625,59.595
HTI,2022,cereals and tubers,1268.72,3.731529411764706,3.85
HTI,2022,miscellaneous food,296.84,5.031186440677966,4.78
HTI,2022,oil and fats,860.35,13.44296875,13.105
HTI,2022,pulses and nuts,1056.55,7.28655172413793,7.3
IDN,2022,cereals and tubers,3950.97,0.7920950280673617,0.78
IDN,2022,"meat, fish and eggs",40669.77,5.32745218758187,3.02
IDN,2022,miscellaneous food,4350.16,1.0076812601343526,0.99
IDN,2022,oil and fats,5569.59,1.3324377990430625,1.33
IDN,2022,vegetables and fruits,43267.39,2.9969792893260374,2.62
IND,2022,cereals and tubers,1968.57,0.4015031613297981,0.39
IND,2022,milk and dairy,822.87,0.6577697841726619,0.65
IND,2022,miscellaneous food,6163.22,1.2673699362533415,0.55
IND,2022,oil and fats,14026.75,2.1105552211856757,2.12
IND,2022,pulses and nuts,6439.85,1.3044055094186753,1.29
IND,2022,vegetables and fruits,1010.92,0.4056661316211878,0.38
IRN,2022,cereals and tubers,214.44,4.4675,3.94
IRN,2022,"meat, fish and eggs",394.92,13.164,14.29
IRN,2022,milk and dairy,100.77,3.732222222222222,2.02
IRN,2022,miscellaneous food,309.54,7.936923076923078,7.38
IRN,2022,non-food,264.1,5.502083333333334,6.67
IRN,2022,oil and fats,240.99,12.0495,14.14
IRN,2022,pulses and nuts,603.62,15.477435897435898,15.48
IRN,2022,vegetables and fruits,225.4,4.174074074074074,3.775
