country,year,category,sumPrice,meanPrice
LKA,2021,oil and fats,4.4399999999999995,2.22
LKA,2021,pulses and nuts,6.7700000000000005,0.9671428571428572
LKA,2021,vegetables and fruits,20.72,0.6278787878787878
LSO,2021,cereals and tubers,1494.54,4.900131147540984
LSO,2021,oil and fats,162.41,1.7277659574468085
LSO,2021,pulses and nuts,205.94,1.0507142857142855
MDG,2021,cereals and tubers,807.279,0.5866853197674419
MDG,2021,oil and fats,548.68,1.92519298245614
MDG,2021,pulses and nuts,243.44,0.8852363636363636
MEX,2021,cereals and tubers,49.01,0.7425757575757576
MEX,2021,pulses and nuts,71.71000000000001,1.2805357142857143
MLI,2021,cereals and tubers,2712.76,0.5688320402600127
MLI,2021,"meat, fish and eggs",153071.559,72.78723680456491
MLI,2021,milk and dairy,896.58,2.819433962264151
MLI,2021,miscellaneous food,456.73,0.5424346793349168
MLI,2021,non-food,1334.4,3.430334190231363
MLI,2021,oil and fats,717.79,1.993861111111111
MLI,2021,pulses and nuts,1604.89,1.0851183231913455
MLI,2021,vegetables and fruits,950.715,1.2126466836734695
MMR,2021,cereals and tubers,323.75,0.4726277372262774
MMR,2021,"meat, fish and eggs",635.84,0.966322188449848
MMR,2021,miscellaneous food,184.649,0.2683851744186046
MMR,2021,oil and fats,1250.17,1.6803360215053764
MMR,2021,pulses and nuts,860.21,1.2377122302158274
MMR,2021,vegetables and fruits,1026.067,0.8079267716535433
MNG,2021,cereals and tubers,52.52,0.5099029126213592
MNG,2021,"meat, fish and eggs",346.06,3.681489361702128
MNG,2021,milk and dairy,35.88,0.8154545454545455
MOZ,2021,cereals and tubers,14106.18,6.272200978212539
MOZ,2021,"meat, fish and eggs",1791.1,3.153345070422535
MOZ,2021,miscellaneous food,829.75,0.9344031531531533
MOZ,2021,non-food,1017.27,1.8263375224416516
MOZ,2021,oil and fats,3551.22,6.6377943925233645
MOZ,2021,pulses and nuts,2739.78,1.556693181818182
MOZ,2021,vegetables and fruits,3050.37,1.339056189640035
MRT,2021,cereals and tubers,433.77,0.7787612208258528
MRT,2021,"meat, fish and eggs",51353.67,198.27671814671817
MRT,2021,milk and dairy,310.39,4.2519178082191775
MRT,2021,miscellaneous food,53.45,0.7746376811594202
MRT,2021,non-food,3245.15,19.316369047619048
MRT,2021,oil and fats,145.48,1.8185
MRT,2021,pulses and nuts,126.97,1.8138571428571428
MWI,2021,cereals and tubers,756.934,0.4095963203463203
MWI,2021,"meat, fish and eggs",357.891,0.3221341134113411
MWI,2021,miscellaneous food,212.11,1.0933505154639176
MWI,2021,non-food,16826.316,4.849082420749279
MWI,2021,oil and fats,325.4,1.7401069518716576
MWI,2021,pulses and nuts,608.57,1.0385153583617748
MWI,2021,vegetables and fruits,102.438,0.0619709618874773
NAM,2021,cereals and tubers,435.642,0.9595638766519824
NER,2021,cereals and tubers,8130.8,5.947915142648135
NGA,2021,cereals and tubers,83490.03,25.912486033519553
NGA,2021,"meat, fish and eggs",1511.717,2.9015681381957776
NGA,2021,milk and dairy,462.73,3.643543307086614
NGA,2021,miscellaneous food,138.89,0.5404280155642023
NGA,2021,non-food,135.41,0.5331102362204724
NGA,2021,oil and fats,814.06,2.0300748129675807
NGA,2021,pulses and nuts,43711.79,34.91357028753994
NGA,2021,vegetables and fruits,321.856,0.4043417085427135
NIC,2021,cereals and tubers,1490.67,17.53729411764706
NIC,2021,"meat, fish and eggs",75.75,2.2279411764705883
NIC,2021,milk and dairy,23.84,2.1672727272727275
NIC,2021,miscellaneous food,4.5600000000000005,0.38
NIC,2021,oil and fats,13.23,1.65375
NIC,2021,pulses and nuts,866.61,30.950357142857143
NIC,2021,vegetables and fruits,31.05,0.5447368421052632
NPL,2021,cereals and tubers,363.66,0.5086153846153847
NPL,2021,"meat, fish and eggs",1267.58,2.4283141762452107
NPL,2021,milk and dairy,126.89,0.742046783625731
NPL,2021,oil and fats,856.88,2.328478260869565
NPL,2021,pulses and nuts,1224.39,1.6217086092715234
NPL,2021,vegetables and fruits,1226.78,1.0096954732510288
PAK,2021,cereals and tubers,73.38,0.4342011834319526
PAK,2021,"meat, fish and eggs",97.17,1.2457692307692307
PAK,2021,milk and dairy,25.62,0.7116666666666667
PAK,2021,miscellaneous food,24.81,0.6202500000000001
PAK,2021,non-food,296.79,2.558534482758621
PAK,2021,oil and fats,162.79,2.034875
PAK,2021,pulses and nuts,177.47,1.3145925925925923
PAN,2021,cereals and tubers,347.48,9.14421052631579
PAN,2021,pulses and nuts,1965.11,39.3022
PER,2021,cereals and tubers,67.24,0.82
PER,2021,"meat, fish and eggs",25.57,2.3245454545454547
PHL,2021,cereals and tubers,2122.04,0.8721907110563091
PHL,2021,"meat, fish and eggs",34700.71,4.590648233893372
PHL,2021,miscellaneous food,40.76,0.9941463414634146
PHL,2021,oil and fats,31.06,1.1946153846153846
PHL,2021,pulses and nuts,1956.08,1.989908443540183
PHL,2021,vegetables and fruits,15429.66,1.5452839258888331
PRY,2021,cereals and tubers,36.28,0.7256
PSE,2021,cereals and tubers,7225.8,19.960773480662983
PSE,2021,"meat, fish and eggs",4495.46,9.751540130151843
PSE,2021,milk and dairy,3326.27,7.294451754385965
PSE,2021,miscellaneous food,523.38,1.924191176470588
PSE,2021,non-food,206.37,1.423241379310345
PSE,2021,oil and fats,1455.56,8.512046783625731
PSE,2021,pulses and nuts,372.2,2.056353591160221
PSE,2021,vegetables and fruits,668.69,1.281015325670498
RWA,2021,cereals and tubers,586.558,0.4607682639434406
RWA,2021,"meat, fish and eggs",493.84,2.374230769230769
RWA,2021,miscellaneous food,188.46,0.6706761565836299
RWA,2021,oil and fats,597.93,2.222788104089219
RWA,2021,pulses and nuts,74.1,0.4358823529411764
RWA,2021,vegetables and fruits,60.343,0.1862438271604938
SDN,2021,cereals and tubers,8184.4,17.266666666666666
SDN,2021,"meat, fish and eggs",1135.61,6.274088397790055
SDN,2021,milk and dairy,794.21,8.92370786516854
SDN,2021,miscellaneous food,241.09,1.2238071065989848
SDN,2021,non-food,20.37,2.037
SDN,2021,oil and fats,407.61,4.117272727272727
SDN,2021,pulses and nuts,220.28,2.824102564102564
SDN,2021,vegetables and fruits,363.58,2.1138372093023254
SEN,2021,cereals and tubers,765.94,0.538257203092059
SEN,2021,pulses and nuts,309.8,0.986624203821656
SLE,2021,cereals and tubers,340.83,0.641864406779661
SLE,2021,"meat, fish and eggs",764.63,6.3719166666666665
SLE,2021,miscellaneous food,225.09,0.9915859030837004
SLE,2021,oil and fats,375.69,1.5397131147540983
SLE,2021,pulses and nuts,37.81,1.2603333333333333
SLE,2021,vegetables and fruits,227.95,0.6804477611940299
SLV,2021,cereals and tubers,313.31,6.962444444444444
SLV,2021,pulses and nuts,9.8,0.7000000000000001
SOM,2021,cereals and tubers,17359.18,37.01317697228145
SOM,2021,milk and dairy,4633.19,61.77586666666666
SOM,2021,miscellaneous food,3903.84,40.24577319587629
SOM,2021,non-food,10919.56,41.837394636015325
SOM,2021,oil and fats,3975.52,77.95137254901961
SSD,2021,cereals and tubers,24363.9,16.495531482735274
SSD,2021,"meat, fish and eggs",139462.1,144.37070393374742
SSD,2021,milk and dairy,428.78,3.6337288135593218
SSD,2021,miscellaneous food,807.96,2.8250349650349653
SSD,2021,non-food,4540.58,4.59108190091001
SSD,2021,oil and fats,1299.98,6.700927835051546
SSD,2021,pulses and nuts,4253.09,6.199839650145773
SSD,2021,vegetables and fruits,581.79,5.194553571428571
SWZ,2021,cereals and tubers,391.51,1.846745283018868
SWZ,2021,miscellaneous food,62.79,0.8843661971830986
SWZ,2021,non-food,17.36,0.868
SWZ,2021,oil and fats,51.96,1.8557142857142856
SWZ,2021,pulses and nuts,70.9,2.085294117647059
SWZ,2021,vegetables and fruits,30.68,0.95875
SYR,2021,cereals and tubers,3599.538,0.8679860139860139
SYR,2021,"meat, fish and eggs",146005.03,47.6362251223491
SYR,2021,milk and dairy,2210.45,2.1092080152671753
SYR,2021,miscellaneous food,796.414,0.7520434372049103
SYR,2021,non-food,24698.889,2.3930713109194843
SYR,2021,oil and fats,2068.2,3.7197841726618703
SYR,2021,pulses and nuts,3142.73,2.0826573889993374
SYR,2021,vegetables and fruits,4544.693,0.9630627251536344
TCD,2021,cereals and tubers,554.75,0.5268281101614435
TCD,2021,"meat, fish and eggs",44591.3,71.80563607085347
TCD,2021,pulses and nuts,370.53,0.7515821501014199
TGO,2021,cereals and tubers,120.53,0.6445454545454545
TJK,2021,cereals and tubers,272.36,0.5090841121495328
TJK,2021,"meat, fish and eggs",979.22,3.5608
TJK,2021,milk and dairy,61.33,0.4681679389312977
TJK,2021,miscellaneous food,560.504,1.9327724137931035
TJK,2021,non-food,1081.17,3.124768786127168
TJK,2021,oil and fats,258.52,2.0040310077519377
TJK,2021,pulses and nuts,318.45,1.440950226244344
TJK,2021,vegetables and fruits,226.577,0.7950070175438596
TLS,2021,cereals and tubers,606.33,0.9843019480519482
TLS,2021,"meat, fish and eggs",248.99,1.7290972222222225
TLS,2021,miscellaneous food,124.54,0.7832704402515723
TLS,2021,non-food,17.25,1.0147058823529411
TLS,2021,oil and fats,103.89,1.298625
TLS,2021,pulses and nuts,171.76,2.26
TLS,2021,vegetables and fruits,688.87,2.570410447761194
TUR,2021,cereals and tubers,142.58,0.7665591397849463
TUR,2021,"meat, fish and eggs",766.915,4.382371428571428
TUR,2021,milk and dairy,838.02,6.253880597014925
TUR,2021,miscellaneous food,966.65,3.746705426356589
TUR,2021,non-food,515.265,4.0894047619047615
TUR,2021,oil and fats,216.28,3.5455737704918033
TUR,2021,pulses and nuts,302.81,2.3473643410852714
TUR,2021,vegetables and fruits,310.22,0.95159509202454
TZA,2021,cereals and tubers,41352.43,19.533504959848845
TZA,2021,"meat, fish and eggs",2881.42,3.4221140142517816
TZA,2021,miscellaneous food,246.58,1.2087254901960784
TZA,2021,non-food,10.35,0.9409090909090908
TZA,2021,oil and fats,650.63,3.0835545023696684
TZA,2021,pulses and nuts,14877.8,14.730495049504947
TZA,2021,vegetables and fruits,579.985,0.4785354785478548
UGA,2021,cereals and tubers,443.676,0.468506863780359
UGA,2021,"meat, fish and eggs",362.21,4.829466666666667
UGA,2021,milk and dairy,26.4,0.44
UGA,2021,miscellaneous food,56.88,0.5366037735849056
UGA,2021,non-food,385.521,0.8399150326797385
UGA,2021,oil and fats,405.13,2.035829145728643
UGA,2021,pulses and nuts,186.97,0.7191153846153846
UGA,2021,vegetables and fruits,37.95,0.4928571428571429
UKR,2021,cereals and tubers,1943.67,0.7862742718446603
UKR,2021,"meat, fish and eggs",5097.31,3.584606188466948
UKR,2021,milk and dairy,1504.33,2.5627427597955705
UKR,2021,miscellaneous food,201.14,0.957809523809524
UKR,2021,non-food,2301.116,1.1203096397273613
UKR,2021,oil and fats,1316.98,2.282461005199307
UKR,2021,vegetables and fruits,388.22,0.3941319796954315
VNM,2021,cereals and tubers,14.95,0.4152777777777777
YEM,2021,cereals and tubers,2112.03,2.49060141509434
YEM,2021,"meat, fish and eggs",83570.79,197.10091981132075
YEM,2021,miscellaneous food,573.57,1.5295200000000002
YEM,2021,non-food,21194.52,16.105258358662613
YEM,2021,oil and fats,1156.0,5.048034934497816
YEM,2021,pulses and nuts,2909.55,4.069300699300699
YEM,2021,vegetables and fruits,806.57,2.116981627296588
ZAF,2021,cereals and tubers,9.85,0.2736111111111111
ZMB,2021,cereals and tubers,623.197,0.4842245532245532
ZMB,2021,non-food,17.95,0.8547619047619047
ZMB,2021,pulses and nuts,1321.94,1.5282543352601157
ZWE,2021,cereals and tubers,1.06353,0.001254162735849
ZWE,2021,"meat, fish and eggs",6.5978,0.0191240579710144
ZWE,2021,miscellaneous food,1.11915,0.0014610313315926
ZWE,2021,non-food,1.92893,0.0016600086058519
ZWE,2021,oil and fats,1.2254,0.0031501285347043
ZWE,2021,pulses and nuts,1.4346,0.0038053050397877
AFG,2022,cereals and tubers,1700.55,0.7059153175591532
AFG,2022,miscellaneous food,375.788,0.4605245098039215
AFG,2022,non-food,4875.82,3.0023522167487684
AFG,2022,oil and fats,788.11,1.931642156862745
AFG,2022,pulses and nuts,519.42,1.2730882352941175
ARG,2022,cereals and tubers,26.29,0.9389285714285714
ARG,2022,milk and dairy,4.890000000000001,0.978
ARG,2022,miscellaneous food,4.57,0.914
ARM,2022,cereals and tubers,1398.44,1.5469469026548672
ARM,2022,"meat, fish and eggs",3577.6,5.420606060606061
ARM,2022,milk and dairy,1100.94,2.7801515151515153
ARM,2022,miscellaneous food,563.97,1.4241666666666668
ARM,2022,non-food,332.22,1.258409090909091
ARM,2022,oil and fats,1970.16,7.462727272727273
ARM,2022,pulses and nuts,952.56,2.6313812154696135
ARM,2022,vegetables and fruits,942.84,1.0203896103896104
BDI,2022,cereals and tubers,2781.52,0.8270948557835266
BDI,2022,"meat, fish and eggs",8297.42,7.448312387791741
BDI,2022,miscellaneous food,285.82,0.5868993839835729
BDI,2022,non-food,2214.66,2.6085512367491166
BDI,2022,oil and fats,1990.02,2.352269503546099
BDI,2022,pulses and nuts,549.53,0.7772701555869872
BDI,2022,vegetables and fruits,724.08,0.6588535031847134
BEN,2022,cereals and tubers,4138.2210000000005,0.815252364066194
BEN,2022,"meat, fish and eggs",2491.07,4.057117263843648
BEN,2022,miscellaneous food,157.94,2.7708771929824563
BEN,2022,oil and fats,1678.51,1.9073977272727272
BEN,2022,pulses and nuts,2028.44,1.0824119530416223
BEN,2022,vegetables and fruits,4419.533,1.3503003360831043
BFA,2022,cereals and tubers,6452.17,3.27023314749113
BFA,2022,pulses and nuts,902.26,0.8300459981600736
BGD,2022,cereals and tubers,315.55,0.5122564935064935
BGD,2022,oil and fats,573.63,1.5256117021276596
BGD,2022,pulses and nuts,286.05,1.0594444444444444
BLR,2022,cereals and tubers,10.28,0.6853333333333332
BOL,2022,cereals and tubers,4059.582,7.76210707456979
BOL,2022,"meat, fish and eggs",480.841,2.2469205607476637
BOL,2022,milk and dairy,45.75,0.7754237288135594
BOL,2022,miscellaneous food,21.49,0.7410344827586206
BTN,2022,cereals and tubers,146.06,0.3707106598984772
BTN,2022,miscellaneous food,1.12,0.1244444444444444
BTN,2022,oil and fats,399.11,1.9757920792079209
BTN,2022,pulses and nuts,225.61,1.1452284263959391
CAF,2022,cereals and tubers,452.83,0.5911618798955613
CAF,2022,"meat, fish and eggs",1364.22,5.637272727272728
CAF,2022,miscellaneous food,623.53,1.3351820128479657
CAF,2022,oil and fats,363.59,1.5604721030042918
CAF,2022,pulses and nuts,642.64,1.050065359477124
CIV,2022,cereals and tubers,149.14,0.6137448559670782
CIV,2022,"meat, fish and eggs",490.34,3.801085271317829
CIV,2022,oil and fats,11.13,1.59
CIV,2022,pulses and nuts,68.82000000000001,0.9558333333333334
CMR,2022,cereals and tubers,19382.007,5.400392031206464
CMR,2022,"meat, fish and eggs",4118.485,2.97793564714389
CMR,2022,milk and dairy,979.78,4.515115207373272
CMR,2022,miscellaneous food,731.17,0.9422293814432988
CMR,2022,non-food,344.90999999999997,5.3063076923076915
CMR,2022,oil and fats,3850.811,4.346287810383747
CMR,2022,pulses and nuts,10746.73,8.428807843137255
CMR,2022,vegetables and fruits,4150.68,3.054216335540839
COD,2022,cereals and tubers,1343.548,0.6854836734693878
COD,2022,"meat, fish and eggs",6500.47,4.88389932381668
COD,2022,miscellaneous food,627.32,1.1858601134215505
COD,2022,non-food,778.01,1.465178907721281
COD,2022,oil and fats,977.51,1.9204518664047152
COD,2022,pulses and nuts,660.86,1.3597942386831277
COD,2022,vegetables and fruits,113.45,0.5019911504424779
COG,2022,cereals and tubers,32.58,1.018125
COG,2022,miscellaneous food,2.04,0.68
COG,2022,oil and fats,46.38,2.5766666666666667
COG,2022,pulses and nuts,47.46,2.6366666666666667
COL,2022,cereals and tubers,1460.1,0.9973360655737704
COL,2022,"meat, fish and eggs",4237.214,3.820752028854824
COL,2022,milk and dairy,1989.07,5.587275280898877
COL,2022,miscellaneous food,1245.42,2.128923076923077
COL,2022,oil and fats,552.98,2.596150234741784
COL,2022,pulses and nuts,541.83,1.8182214765100673
COL,2022,vegetables and fruits,1915.72,0.7126934523809524
CPV,2022,cereals and tubers,30.02,1.0351724137931035
DJI,2022,cereals and tubers,162.74,0.79
DJI,2022,miscellaneous food,33.18,0.8967567567567567
DJI,2022,non-food,32.52,0.8557894736842107
DJI,2022,oil and fats,86.50999999999999,2.621515151515151
DJI,2022,pulses and nuts,40.87,1.409310344827586
DOM,2022,cereals and tubers,545.9,17.60967741935484
DOM,2022,"meat, fish and eggs",8.28,1.38
DOM,2022,pulses and nuts,991.65,39.666
DZA,2022,cereals and tubers,155.454,0.8138952879581153
DZA,2022,"meat, fish and eggs",577.83,3.7521428571428577
DZA,2022,milk and dairy,184.43,1.1384567901234568
DZA,2022,miscellaneous food,62.26,1.092280701754386
DZA,2022,oil and fats,144.16,6.006666666666667
DZA,2022,pulses and nuts,253.21,2.5321
DZA,2022,vegetables and fruits,355.71,2.1689634146341463
ECU,2022,cereals and tubers,147.05,0.8261235955056181
ECU,2022,miscellaneous food,10.73,0.7664285714285715
ECU,2022,oil and fats,136.8,3.2571428571428576
ECU,2022,pulses and nuts,110.33,1.6467164179104476
ECU,2022,vegetables and fruits,409.73,0.7601669758812616
EGY,2022,cereals and tubers,39.8,0.6317460317460317
EGY,2022,"meat, fish and eggs",105.94,2.4077272727272727
EGY,2022,milk and dairy,32.55,1.085
EGY,2022,miscellaneous food,11.31,0.754
EGY,2022,oil and fats,107.75,3.1691176470588234
EGY,2022,pulses and nuts,49.78,1.3454054054054054
EGY,2022,vegetables and fruits,24.42,0.5426666666666667
ETH,2022,cereals and tubers,143397.55,64.82710216998191
ETH,2022,"meat, fish and eggs",180170.98,159.30236958443857
ETH,2022,milk and dairy,198.43,1.600241935483871
ETH,2022,miscellaneous food,1560.84,7.192811059907834
ETH,2022,non-food,1417.36,4.921388888888888
ETH,2022,oil and fats,1094.01,4.44719512195122
ETH,2022,pulses and nuts,98497.94,155.60496050552922
ETH,2022,vegetables and fruits,494.64,0.9912625250501002
FJI,2022,cereals and tubers,163.756,0.7760947867298578
FJI,2022,"meat, fish and eggs",177.16,4.429
FJI,2022,miscellaneous food,57.88,6.431111111111111
FJI,2022,pulses and nuts,228.66,2.6282758620689655
FJI,2022,vegetables and fruits,3151.352,2.566247557003257
GHA,2022,cereals and tubers,52321.732,26.817904664274728
GHA,2022,"meat, fish and eggs",12643.23,28.93187643020595
GHA,2022,pulses and nuts,4651.29,15.983814432989693
GHA,2022,vegetables and fruits,10472.487,8.598100985221674
GIN,2022,cereals and tubers,719.55,0.9856849315068492
GIN,2022,"meat, fish and eggs",1269.19,4.500673758865249
GIN,2022,miscellaneous food,398.29,1.3547278911564626
GIN,2022,oil and fats,386.69,1.8862926829268292
GIN,2022,pulses and nuts,260.32,1.276078431372549
GIN,2022,vegetables and fruits,444.58,1.587785714285714
GMB,2022,cereals and tubers,2253.17,0.8338897113249445
GMB,2022,"meat, fish and eggs",7086.49,2.571295355587808
GMB,2022,milk and dairy,1133.38,2.083419117647059
GMB,2022,miscellaneous food,2607.989,1.560735487731897
GMB,2022,non-food,510.81,1.2338405797101448
GMB,2022,oil and fats,1503.57,1.9008470290771176
GMB,2022,pulses and nuts,681.67,1.556324200913242
GMB,2022,vegetables and fruits,6764.87,1.6207163392429325
GNB,2022,cereals and tubers,1595.89,0.7635837320574164
GNB,2022,"meat, fish and eggs",8589.56,4.004456876456876
GNB,2022,milk and dairy,1506.87,5.420395683453237
GNB,2022,miscellaneous food,365.02,1.1027794561933535
GNB,2022,non-food,2105.04,0.6764267352185089
GNB,2022,oil and fats,2036.21,2.254939091915836
GNB,2022,pulses and nuts,1300.82,1.9920673813169985
GNB,2022,vegetables and fruits,2765.89,1.3259300095877276
GTM,2022,cereals and tubers,292.11,26.55545454545455
GTM,2022,"meat, fish and eggs",1.43,1.43
GTM,2022,miscellaneous food,40.48,40.48
GTM,2022,pulses and nuts,578.39,82.62714285714286
GTM,2022,vegetables and fruits,772.46,23.40787878787879
HND,2022,cereals and tubers,582.58,32.36555555555556
HND,2022,pulses and nuts,481.89,60.23625
HTI,2022,cereals and tubers,1268.72,3.731529411764706
HTI,2022,miscellaneous food,296.84,5.031186440677966
HTI,2022,oil and fats,860.35,13.44296875
HTI,2022,pulses and nuts,1056.55,7.28655172413793
IDN,2022,cereals and tubers,3950.97,0.7920950280673617
IDN,2022,"meat, fish and eggs",40669.77,5.32745218758187
IDN,2022,miscellaneous food,4350.16,1.0076812601343526
IDN,2022,oil and fats,5569.59,1.3324377990430625
IDN,2022,vegetables and fruits,43267.39,2.9969792893260374
IND,2022,cereals and tubers,1968.57,0.4015031613297981
IND,2022,milk and dairy,822.87,0.6577697841726619
IND,2022,miscellaneous food,6163.22,1.2673699362533415
IND,2022,oil and fats,14026.75,2.1105552211856757
IND,2022,pulses and nuts,6439.85,1.3044055094186753
IND,2022,vegetables and fruits,1010.92,0.4056661316211878
IRN,2022,cereals and tubers,214.44,4.4675
IRN,2022,"meat, fish and eggs",394.92,13.164
IRN,2022,milk and dairy,100.77,3.732222222222222
IRN,2022,miscellaneous food,309.54,7.936923076923078
IRN,2022,non-food,264.1,5.502083333333334
IRN,2022,oil and fats,240.99,12.0495
IRN,2022,pulses and nuts,603.62,15.477435897435898
IRN,2022,vegetables and fruits,225.4,4.174074074074074
IRQ,2022,cereals and tubers,923.787,0.7127986111111111
IRQ,2022,"meat, fish and eggs",5661.973,5.242567592592593
IRQ,2022,milk and dairy,2043.56,3.1536419753086418
IRQ,2022,miscellaneous food,1336.69,2.0627932098765434
IRQ,2022,non-food,7319.58,3.080631313131313
IRQ,2022,oil and fats,471.21,2.1815277777777777
IRQ,2022,pulses and nuts,1089.41,1.6811882716049384
IRQ,2022,vegetables and fruits,654.66,0.7577083333333333
JOR,2022,cereals and tubers,919.14,1.0638194444444444
JOR,2022,"meat, fish and eggs",5276.43,6.106979166666667
JOR,2022,milk and dairy,2335.58,4.0548263888888885
JOR,2022,miscellaneous food,203.79,0.7076041666666666
JOR,2022,non-food,1894.92,3.2897916666666664
JOR,2022,oil and fats,1813.57,6.297118055555555
JOR,2022,pulses and nuts,942.0,2.1805555555555554
JOR,2022,vegetables and fruits,1697.6,1.5531564501372368
KEN,2022,cereals and tubers,17738.81,27.673650546021843
KEN,2022,"meat, fish and eggs",203.44,4.151836734693878
KEN,2022,milk and dairy,23.61,0.6213157894736842
KEN,2022,miscellaneous food,39.118,0.61121875
KEN,2022,oil and fats,93.14,2.3285
KEN,2022,pulses and nuts,35022.76,77.82835555555556
KEN,2022,vegetables and fruits,12298.54,18.747774390243904
KGZ,2022,cereals and tubers,1344.67,0.8899205823957644
KGZ,2022,"meat, fish and eggs",3861.27,3.8420597014925377
KGZ,2022,milk and dairy,1899.41,2.362450248756219
KGZ,2022,miscellaneous food,506.84,0.7821604938271605
KGZ,2022,non-food,340.21,0.7875231481481481
KGZ,2022,oil and fats,1648.65,3.8519859813084114
KGZ,2022,pulses and nuts,910.9,1.418847352024922
KGZ,2022,vegetables and fruits,1822.36,1.0860309892729438
KHM,2022,cereals and tubers,385.95,0.4948076923076923
KHM,2022,"meat, fish and eggs",12360.9,2.7764824797843666
KHM,2022,miscellaneous food,195.34,0.2822832369942196
KHM,2022,oil and fats,5027.2,7.879623824451411
KHM,2022,pulses and nuts,8.99,0.7491666666666666
KHM,2022,vegetables and fruits,3155.44,0.7760550909985243
LAO,2022,cereals and tubers,581.568,0.5741046396841066
LAO,2022,"meat, fish and eggs",6155.1,3.674686567164179
LAO,2022,miscellaneous food,140.1,0.8289940828402367
LAO,2022,non-food,426.98,1.2632544378698225
LAO,2022,oil and fats,658.65,1.9838855421686743
LAO,2022,vegetables and fruits,232.11,1.381607142857143
LBN,2022,cereals and tubers,23118.5,15.823750855578371
LBN,2022,"meat, fish and eggs",46080.51,38.241087136929465
LBN,2022,milk and dairy,39209.85,76.43245614035088
LBN,2022,miscellaneous food,39304.14,44.512049830124575
LBN,2022,non-food,328776.31,346.8104535864979
LBN,2022,oil and fats,70590.6,255.7630434782609
LBN,2022,pulses and nuts,38375.68,33.72203866432338
LBN,2022,vegetables and fruits,3429.24,11.062064516129032
LBY,2022,cereals and tubers,1311.82,0.6744575835475578
LBY,2022,"meat, fish and eggs",5893.41,3.877243421052631
LBY,2022,milk and dairy,555.84,0.7313684210526317
LBY,2022,miscellaneous food,1244.38,0.8186710526315789
LBY,2022,non-food,36.649,0.0934923469387755
LBY,2022,oil and fats,835.01,2.197394736842105
LBY,2022,pulses and nuts,452.72,0.5956842105263158
LBY,2022,vegetables and fruits,470.749,0.6194065789473685
LKA,2022,cereals and tubers,14.04,0.78
LKA,2022,"meat, fish and eggs",186.676,3.889083333333333
LKA,2022,miscellaneous food,32.6,3.26
LKA,2022,oil and fats,10.6,1.7666666666666666
LKA,2022,pulses and nuts,39.95,1.9975
LKA,2022,vegetables and fruits,62.69,0.8955714285714286
LSO,2022,cereals and tubers,1354.53,4.854946236559139
LSO,2022,oil and fats,191.67,2.228720930232558
LSO,2022,pulses and nuts,169.91,0.9878488372093024
MDA,2022,cereals and tubers,93.47,1.2138961038961038
MDA,2022,"meat, fish and eggs",92.87,3.571923076923077
MDA,2022,milk and dairy,44.83,1.6603703703703705
MDA,2022,miscellaneous food,8.04,1.1485714285714284
MDA,2022,oil and fats,122.53,6.448947368421052
MDA,2022,pulses and nuts,14.31,1.78875
MDA,2022,vegetables and fruits,53.56,1.0712000000000002
MDG,2022,cereals and tubers,1063.21,0.5740874730021599
MDG,2022,oil and fats,827.1899999999999,2.1941379310344824
MDG,2022,pulses and nuts,319.81,0.8076010101010102
MEX,2022,cereals and tubers,30.9,0.7923076923076923
MEX,2022,pulses and nuts,42.84,1.3819354838709677
MLI,2022,cereals and tubers,3028.64,0.6441173968524032
MLI,2022,"meat, fish and eggs",138977.914,73.65019289878113
MLI,2022,milk and dairy,909.86,3.137448275862069
MLI,2022,miscellaneous food,392.415,0.5211354581673308
MLI,2022,non-food,433.52,3.1643795620437953
MLI,2022,oil and fats,657.64,2.042360248447205
MLI,2022,pulses and nuts,1498.42,1.1403500761035008
MLI,2022,vegetables and fruits,1001.88,1.0784499461786867
MMR,2022,cereals and tubers,363.85,0.4694838709677419
MMR,2022,"meat, fish and eggs",869.162,1.094662468513854
MMR,2022,miscellaneous food,201.1145,0.2476779556650246
MMR,2022,oil and fats,1863.4788,2.508046837146703
MMR,2022,pulses and nuts,1092.9358,1.355999751861042
MMR,2022,vegetables and fruits,1194.6281,0.8563642293906809
MNG,2022,cereals and tubers,19.92,0.5533333333333333
MNG,2022,"meat, fish and eggs",148.29,3.902368421052631
MNG,2022,milk and dairy,16.1,1.00625
MOZ,2022,cereals and tubers,8483.02,5.724035087719298
MOZ,2022,"meat, fish and eggs",1144.31,3.2882471264367816
MOZ,2022,miscellaneous food,585.38,1.0269824561403509
MOZ,2022,non-food,676.44,1.9778947368421056
MOZ,2022,oil and fats,2961.52,7.73242819843342
MOZ,2022,pulses and nuts,1938.17,1.517752545027408
MOZ,2022,vegetables and fruits,2027.64,1.4441880341880342
MRT,2022,cereals and tubers,433.22,0.8681763527054108
MRT,2022,"meat, fish and eggs",41226.87,202.0925
MRT,2022,milk and dairy,294.98,4.757741935483871
MRT,2022,miscellaneous food,65.61,1.009384615384615
MRT,2022,non-food,3172.0,23.849624060150376
MRT,2022,oil and fats,146.72,2.257230769230769
MRT,2022,pulses and nuts,153.84,2.330909090909091
MWI,2022,cereals and tubers,57.29,0.3430538922155688
MWI,2022,non-food,17.57,1.4641666666666666
MWI,2022,pulses and nuts,153.65,1.3245689655172417
NAM,2022,cereals and tubers,184.917,0.9386649746192892
NER,2022,cereals and tubers,4059.63,3.1543356643356644
