country,category,sumPrice,meanPrice,medianPrice
EGY,milk and dairy,32.55,1.085,0.92
EGY,miscellaneous food,11.31,0.754,0.76
EGY,oil and fats,107.75,3.1691176470588234,2.0700000000000003
EGY,pulses and nuts,49.78,1.3454054054054054,1.34
EGY,vegetables and fruits,24.42,0.5426666666666667,0.37
ETH,cereals and tubers,143397.55,64.82710216998191,62.49
ETH,"meat, fish and eggs",180170.98,159.30236958443857,67.68
ETH,milk and dairy,198.43,1.600241935483871,1.5150000000000001
ETH,miscellaneous food,1560.84,7.192811059907834,4.64
ETH,non-food,1417.36,4.921388888888888,4.76
ETH,oil and fats,1094.01,4.44719512195122,3.89
ETH,pulses and nuts,98497.94,155.60496050552922,117.95
ETH,vegetables and fruits,494.64,0.9912625250501002,0.85
FJI,cereals and tubers,163.756,0.7760947867298578,0.69
FJI,"meat, fish and eggs",177.16,4.429,3.585
FJI,miscellaneous food,57.88,6.431111111111111,6.89
FJI,pulses and nuts,228.66,2.6282758620689655,2.29
FJI,vegetables and fruits,3151.352,2.566247557003257,1.13
GHA,cereals and tubers,52321.731999999996,26.817904664274728,1.11
GHA,"meat, fish and eggs",12643.23,28.93187643020595,19.89
GHA,pulses and nuts,4651.29,15.983814432989691,1.77
GHA,vegetables and fruits,10472.487,8.598100985221674,0.88
GIN,cereals and tubers,719.55,0.9856849315068492,0.81
GIN,"meat, fish and eggs",1269.19,4.500673758865249,4.48
GIN,miscellaneous food,398.29,1.3547278911564626,1.16
GIN,oil and fats,386.69,1.8862926829268292,2.0
GIN,pulses and nuts,260.32,1.276078431372549,1.2349999999999999
GIN,vegetables and fruits,444.58,1.5877857142857141,1.4849999999999999
GMB,cereals and tubers,2253.17,0.8338897113249445,0.72
GMB,"meat, fish and eggs",7086.49,2.571295355587808,2.175
GMB,milk and dairy,1133.38,2.083419117647059,0.94
GMB,miscellaneous food,2607.989,1.560735487731897,0.89
GMB,non-food,510.81,1.2338405797101448,1.22
GMB,oil and fats,1503.57,1.9008470290771176,1.89
GMB,pulses and nuts,681.67,1.5563242009132419,1.39
GMB,vegetables and fruits,6764.87,1.6207163392429325,1.14
GNB,cereals and tubers,1595.89,0.7635837320574164,0.8
GNB,"meat, fish and eggs",8589.56,4.004456876456876,3.83
GNB,milk and dairy,1506.87,5.420395683453237,5.36
GNB,miscellaneous food,365.02,1.1027794561933535,1.08
GNB,non-food,2105.04,0.6764267352185089,0.27
GNB,oil and fats,2036.21,2.254939091915836,2.32
GNB,pulses and nuts,1300.82,1.9920673813169985,1.32
GNB,vegetables and fruits,2765.89,1.3259300095877276,1.16
GTM,cereals and tubers,292.11,26.55545454545455,22.01
GTM,"meat, fish and eggs",1.43,1.43,1.43
GTM,miscellaneous food,40.48,40.48,40.48
GTM,pulses and nuts,578.39,82.62714285714286,67.06
GTM,vegetables and fruits,772.46,23.40787878787879,11.69
HND,cereals and tubers,582.58,32.36555555555556,35.480000000000004
HND,pulses and nuts,481.89,60.23625,59.595
HTI,cereals and tubers,1268.72,3.731529411764706,3.85
HTI,miscellaneous food,296.84,5.031186440677966,4.78
HTI,oil and fats,860.35,13.44296875,13.105
HTI,pulses and nuts,1056.55,7.28655172413793,7.3
IDN,cereals and tubers,3950.97,0.7920950280673617,0.78
IDN,"meat, fish and eggs",40669.77,5.32745218758187,3.02
IDN,miscellaneous food,4350.16,1.0076812601343526,0.99
IDN,oil and fats,5569.59,1.3324377990430623,1.33
IDN,vegetables and fruits,43267.39,2.9969792893260374,2.62
IND,cereals and tubers,1968.57,0.4015031613297981,0.39
IND,milk and dairy,822.87,0.6577697841726619,0.65
IND,miscellaneous food,6163.22,1.2673699362533417,0.55
IND,oil and fats,14026.75,2.1105552211856757,2.12
IND,pulses and nuts,6439.85,1.3044055094186753,1.29
IND,vegetables and fruits,1010.92,0.4056661316211878,0.38
IRN,cereals and tubers,214.44,4.4675,3.94
IRN,"meat, fish and eggs",394.92,13.164,14.29
IRN,milk and dairy,100.77,3.732222222222222,2.02
IRN,miscellaneous food,309.54,7.936923076923078,7.38
IRN,non-food,264.1,5.502083333333334,6.67
IRN,oil and fats,240.99,12.0495,14.14
IRN,pulses and nuts,603.62,15.477435897435898,15.48
IRN,vegetables and fruits,225.4,4.174074074074074,3.7750000000000004
IRQ,cereals and tubers,923.787,0.7127986111111111,0.69
IRQ,"meat, fish and eggs",5661.973,5.242567592592593,4.405
IRQ,milk and dairy,2043.56,3.1536419753086418,3.43
IRQ,miscellaneous food,1336.69,2.0627932098765434,0.86
IRQ,non-food,7319.58,3.080631313131313,1.71
IRQ,oil and fats,471.21,2.1815277777777777,2.23
IRQ,pulses and nuts,1089.41,1.6811882716049384,1.71
IRQ,vegetables and fruits,654.66,0.7577083333333333,0.65
JOR,cereals and tubers,919.14,1.0638194444444444,1.11
JOR,"meat, fish and eggs",5276.43,6.106979166666667,3.38
JOR,milk and dairy,2335.58,4.0548263888888885,3.0999999999999996
JOR,miscellaneous food,203.79,0.7076041666666666,0.615
JOR,non-food,1894.9199999999998,3.2897916666666664,1.205
JOR,oil and fats,1813.57,6.297118055555555,4.49
JOR,pulses and nuts,942.0,2.1805555555555554,2.2
JOR,vegetables and fruits,1697.6,1.5531564501372368,1.06
KEN,cereals and tubers,17738.81,27.673650546021843,24.33
KEN,"meat, fish and eggs",203.44,4.151836734693878,4.26
KEN,milk and dairy,23.61,0.6213157894736842,0.56
KEN,miscellaneous food,39.118,0.61121875,0.545
KEN,oil and fats,93.14,2.3285,2.315
KEN,pulses and nuts,35022.76,77.82835555555556,79.11500000000001
KEN,vegetables and fruits,12298.54,18.747774390243904,15.935
KGZ,cereals and tubers,1344.67,0.8899205823957644,0.85
KGZ,"meat, fish and eggs",3861.27,3.8420597014925373,3.17
KGZ,milk and dairy,1899.41,2.362450248756219,0.895
KGZ,miscellaneous food,506.84,0.7821604938271605,0.925
KGZ,non-food,340.21,0.7875231481481481,0.78
KGZ,oil and fats,1648.65,3.8519859813084114,3.3099999999999996
KGZ,pulses and nuts,910.9,1.418847352024922,1.32
KGZ,vegetables and fruits,1822.36,1.0860309892729438,0.75
KHM,cereals and tubers,385.95,0.4948076923076923,0.49
KHM,"meat, fish and eggs",12360.9,2.7764824797843666,1.95
KHM,miscellaneous food,195.34,0.28228323699421964,0.25
KHM,oil and fats,5027.2,7.879623824451411,7.77
KHM,pulses and nuts,8.99,0.7491666666666666,0.78
KHM,vegetables and fruits,3155.44,0.7760550909985243,0.73
LAO,cereals and tubers,581.568,0.5741046396841066,0.62
LAO,"meat, fish and eggs",6155.1,3.6746865671641795,3.93
LAO,miscellaneous food,140.1,0.8289940828402367,0.83
LAO,non-food,426.98,1.2632544378698225,1.27
LAO,oil and fats,658.65,1.9838855421686745,2.025
LAO,vegetables and fruits,232.11,1.381607142857143,1.36
LBN,cereals and tubers,23118.5,15.823750855578371,15.34
LBN,"meat, fish and eggs",46080.51,38.241087136929465,21.85
LBN,milk and dairy,39209.85,76.43245614035088,80.11
LBN,miscellaneous food,39304.14,44.512049830124575,30.97
LBN,non-food,328776.31,346.8104535864979,311.04
LBN,oil and fats,70590.6,255.7630434782609,272.40999999999997
LBN,pulses and nuts,38375.68,33.72203866432338,32.815
LBN,vegetables and fruits,3429.2400000000002,11.062064516129032,9.3
LBY,cereals and tubers,1311.82,0.6744575835475578,0.66
LBY,"meat, fish and eggs",5893.41,3.8772434210526314,2.675
LBY,milk and dairy,555.84,0.7313684210526317,0.77
LBY,miscellaneous food,1244.3799999999999,0.8186710526315789,0.8
LBY,non-food,36.649,0.0934923469387755,0.06
LBY,oil and fats,835.01,2.197394736842105,2.2
LBY,pulses and nuts,452.72,0.5956842105263158,0.56
LBY,vegetables and fruits,470.749,0.6194065789473685,0.56
LKA,cereals and tubers,14.040000000000001,0.78,0.75
LKA,"meat, fish and eggs",186.676,3.8890833333333332,3.91
LKA,miscellaneous food,32.6,3.2600000000000002,4.4
LKA,oil and fats,10.6,1.7666666666666666,1.605
LKA,pulses and nuts,39.95,1.9975,1.94
LKA,vegetables and fruits,62.69,0.8955714285714286,0.745
LSO,cereals and tubers,1354.53,4.854946236559139,5.39
LSO,oil and fats,191.67,2.228720930232558,2.255
LSO,pulses and nuts,169.91,0.9878488372093023,0.98
MDA,cereals and tubers,93.47,1.2138961038961038,1.19
MDA,"meat, fish and eggs",92.87,3.571923076923077,3.12
MDA,milk and dairy,44.83,1.6603703703703703,1.02
MDA,miscellaneous food,8.04,1.1485714285714284,1.16
MDA,oil and fats,122.53,6.448947368421052,2.52
MDA,pulses and nuts,14.31,1.78875,1.775
MDA,vegetables and fruits,53.56,1.0712000000000002,0.675
MDG,cereals and tubers,1063.21,0.5740874730021599,0.6
MDG,oil and fats,827.1899999999999,2.1941379310344824,2.21
MDG,pulses and nuts,319.81,0.8076010101010102,0.77
MEX,cereals and tubers,30.9,0.7923076923076923,0.74
MEX,pulses and nuts,42.839999999999996,1.3819354838709677,1.42
MLI,cereals and tubers,3028.64,0.6441173968524032,0.63
MLI,"meat, fish and eggs",138977.914,73.65019289878113,5.27
MLI,milk and dairy,909.86,3.137448275862069,3.4450000000000003
MLI,miscellaneous food,392.415,0.5211354581673308,0.36
MLI,non-food,433.52,3.1643795620437953,3.18
MLI,oil and fats,657.64,2.042360248447205,2.025
MLI,pulses and nuts,1498.42,1.1403500761035008,1.13
MLI,vegetables and fruits,1001.88,1.0784499461786867,0.92
MMR,cereals and tubers,363.85,0.46948387096774197,0.45
MMR,"meat, fish and eggs",869.162,1.094662468513854,1.08
MMR,miscellaneous food,201.1145,0.24767795566502462,0.21
MMR,oil and fats,1863.4788,2.508046837146703,2.46
MMR,pulses and nuts,1092.9358,1.355999751861042,1.31
MMR,vegetables and fruits,1194.6281,0.8563642293906809,0.8
MNG,cereals and tubers,19.92,0.5533333333333333,0.49
MNG,"meat, fish and eggs",148.29,3.9023684210526315,3.76
MNG,milk and dairy,16.1,1.00625,0.985
MOZ,cereals and tubers,8483.02,5.724035087719298,0.915
MOZ,"meat, fish and eggs",1144.31,3.2882471264367816,4.035
MOZ,miscellaneous food,585.38,1.0269824561403509,1.15
MOZ,non-food,676.44,1.9778947368421054,2.22
MOZ,oil and fats,2961.52,7.73242819843342,9.97
MOZ,pulses and nuts,1938.17,1.517752545027408,1.58
MOZ,vegetables and fruits,2027.64,1.4441880341880342,0.95
MRT,cereals and tubers,433.22,0.8681763527054108,0.82
MRT,"meat, fish and eggs",41226.87,202.0925,130.565
MRT,milk and dairy,294.98,4.757741935483871,4.615
MRT,miscellaneous food,65.61,1.0093846153846153,1.04
MRT,non-food,3172.0,23.849624060150376,24.82
MRT,oil and fats,146.72,2.257230769230769,2.25
MRT,pulses and nuts,153.84,2.330909090909091,2.175
MWI,cereals and tubers,57.29,0.34305389221556887,0.3
MWI,non-food,17.57,1.4641666666666666,1.42
MWI,pulses and nuts,153.65,1.3245689655172415,1.3
NAM,cereals and tubers,184.917,0.9386649746192893,0.85
NER,cereals and tubers,4059.63,3.1543356643356644,0.5
NGA,cereals and tubers,92056.2723,31.930722268470344,3.14
NGA,"meat, fish and eggs",752.82,3.391081081081081,3.62
NGA,milk and dairy,1055.8500000000001,19.55277777777778,3.38
NGA,miscellaneous food,65.86,0.6098148148148148,0.635
NGA,non-food,291.35,1.124903474903475,0.76
NGA,oil and fats,585.52,2.5457391304347827,2.455
NGA,pulses and nuts,43158.53,46.01122601279317,3.02
NGA,vegetables and fruits,126.368,0.36734883720930234,0.24
NIC,cereals and tubers,827.75,13.569672131147541,0.85
NIC,"meat, fish and eggs",111.85,2.379787234042553,2.41
NIC,milk and dairy,18.41,2.63,2.7
NIC,miscellaneous food,4.66,0.38833333333333336,0.39
NIC,oil and fats,14.370000000000001,2.052857142857143,2.1
NIC,pulses and nuts,530.16,27.90315789473684,1.04
NIC,vegetables and fruits,30.56,0.5876923076923076,0.32
NPL,cereals and tubers,376.13,0.5008388814913449,0.47
NPL,"meat, fish and eggs",1297.958,2.3642222222222222,2.95
NPL,milk and dairy,126.81,0.7548214285714285,0.69
NPL,oil and fats,979.28,2.5770526315789475,2.575
NPL,pulses and nuts,1232.62,1.6862106703146373,1.31
NPL,vegetables and fruits,1286.48,1.0193977812995245,0.795
PAK,cereals and tubers,74.65,0.4315028901734104,0.4
PAK,"meat, fish and eggs",92.2,1.1670886075949367,1.15
PAK,milk and dairy,25.45,0.6697368421052632,0.64
PAK,miscellaneous food,15.28,0.43657142857142855,0.43
PAK,non-food,321.15,2.48953488372093,1.08
PAK,oil and fats,186.45,2.5195945945945946,2.505
PAK,pulses and nuts,160.03,1.3225619834710745,1.32
PAN,cereals and tubers,223.47000000000003,11.761578947368422,0.92
PAN,pulses and nuts,988.08,41.17,1.25
PER,cereals and tubers,11.23,0.5347619047619048,0.58
PER,"meat, fish and eggs",12.32,2.464,2.49
PHL,cereals and tubers,2874.22,0.9853342475145697,0.82
PHL,"meat, fish and eggs",33152.91,4.627063503140266,4.3
PHL,pulses and nuts,1647.45,1.900173010380623,1.86
PHL,vegetables and fruits,12932.99,1.4583885881822283,1.34
PRY,cereals and tubers,23.94,0.798,0.8200000000000001
PSE,cereals and tubers,1350.7,20.78,1.35
PSE,"meat, fish and eggs",793.2,10.301298701298702,5.6
PSE,milk and dairy,716.91,8.434235294117647,2.7
PSE,miscellaneous food,83.18,1.7329166666666669,0.915
PSE,non-food,51.17,1.346578947368421,1.19
PSE,oil and fats,241.84,8.957037037037038,9.26
PSE,pulses and nuts,67.75,1.8819444444444444,1.81
PSE,vegetables and fruits,121.8,1.2428571428571429,1.2
RWA,cereals and tubers,661.114,0.6356865384615384,0.555
RWA,"meat, fish and eggs",429.33,2.920612244897959,2.92
RWA,miscellaneous food,217.1,0.8011070110701107,0.4
RWA,oil and fats,667.46,2.902,2.94
RWA,pulses and nuts,92.44,0.6245945945945945,0.65
RWA,vegetables and fruits,46.928,0.21625806451612903,0.2
SDN,cereals and tubers,5602.7,14.07713567839196,2.02
SDN,"meat, fish and eggs",988.17,5.0675384615384615,5.17
SDN,milk and dairy,950.42,9.798144329896907,9.33
SDN,miscellaneous food,188.14,0.9697938144329896,0.98
SDN,non-food,11.03,1.103,1.03
SDN,oil and fats,243.88,2.7097777777777776,2.675
SDN,pulses and nuts,213.09,2.598658536585366,2.615
SDN,vegetables and fruits,496.73,2.8063841807909604,2.25
SEN,cereals and tubers,739.79,0.6180367585630743,0.59
SEN,pulses and nuts,742.39,1.307024647887324,1.35
SLE,cereals and tubers,324.02,0.6340900195694716,0.54
SLE,"meat, fish and eggs",818.52,7.870384615384615,8.25
SLE,miscellaneous food,151.6,0.7774358974358974,0.68
SLE,oil and fats,414.43,1.8018695652173913,1.5350000000000001
SLE,vegetables and fruits,266.471,0.7221436314363143,0.44
SLV,cereals and tubers,288.47,10.684074074074076,0.5
SLV,pulses and nuts,3.69,0.738,0.7
SOM,cereals and tubers,27445.64076961731,38.43927278657886,38.795
SOM,milk and dairy,7995.947284012655,68.93058003459186,69.4
SOM,miscellaneous food,5334.3917949362185,42.33644281695412,43.69499999999999
SOM,non-food,18133.524406655783,47.972286790094664,49.345
SOM,oil and fats,7154.990218471273,92.92195088923731,103.11
SSD,cereals and tubers,15038.68,8.935638740344622,2.38
SSD,"meat, fish and eggs",58442.76,51.810957446808516,7.34
SSD,milk and dairy,179.56,1.5347008547008547,1.4
SSD,miscellaneous food,460.78,1.3165142857142855,1.18
SSD,non-food,2468.17,2.1077455166524337,1.65
SSD,oil and fats,624.7,3.3406417112299467,3.13
SSD,pulses and nuts,2288.28,2.8496637608966378,2.33
SSD,vegetables and fruits,385.6,2.8562962962962963,2.12
SWZ,cereals and tubers,327.35,1.67015306122449,0.85
SWZ,miscellaneous food,53.38,0.8340625,0.88
SWZ,non-food,23.76,1.1880000000000002,1.1749999999999998
SWZ,oil and fats,65.76,2.3485714285714288,2.38
SWZ,pulses and nuts,76.62,2.0163157894736843,2.11
SWZ,vegetables and fruits,25.240000000000002,1.0096,0.99
SYR,cereals and tubers,5010.344,1.2143344643722733,1.12
SYR,"meat, fish and eggs",143917.72,45.42857323232323,5.01
SYR,milk and dairy,3258.06,3.013931544865865,1.61
SYR,miscellaneous food,1084.13,1.0246975425330813,0.815
SYR,non-food,36909.137,3.5011512995636505,1.3849999999999998
SYR,oil and fats,2995.15,4.975332225913621,5.17
SYR,pulses and nuts,4167.34,2.6577423469387758,2.59
SYR,vegetables and fruits,6175.545,1.2368405768075306,0.76
TCD,cereals and tubers,666.4,0.5866197183098592,0.44
TCD,"meat, fish and eggs",38854.93,62.46773311897106,37.875
TCD,pulses and nuts,405.09,0.9185714285714285,0.89
TGO,cereals and tubers,60.18,0.6140816326530613,0.62
TJK,cereals and tubers,473.07,0.5965573770491803,0.53
TJK,"meat, fish and eggs",1766.6,4.127570093457944,4.415
TJK,milk and dairy,120.04,0.6155897435897436,0.58
TJK,miscellaneous food,948.296,2.542348525469169,3.11
TJK,non-food,2254.01,2.3676575630252104,1.0
TJK,oil and fats,449.82,2.1942439024390246,2.13
TJK,pulses and nuts,534.13,1.6536532507739938,1.6
TJK,vegetables and fruits,856.54,1.0483965728274174,0.67
TLS,cereals and tubers,554.0,1.0202578268876612,1.0
TLS,"meat, fish and eggs",203.35,1.5763565891472868,0.25
TLS,miscellaneous food,121.96,0.8023684210526315,0.855
TLS,non-food,24.25,1.4264705882352942,1.5
TLS,oil and fats,147.79,1.997162162162162,1.83
TLS,pulses and nuts,177.72,2.4016216216216217,2.17
TLS,vegetables and fruits,735.49,3.090294117647059,2.615
TUR,cereals and tubers,80.19,0.818265306122449,0.77
TUR,"meat, fish and eggs",303.16,3.7427160493827163,4.33
TUR,milk and dairy,261.6,4.219354838709678,1.1549999999999998
TUR,miscellaneous food,535.45,4.183203125,3.14
TUR,non-food,347.7,5.113235294117647,0.765
TUR,oil and fats,104.21,3.1578787878787877,3.77
TUR,pulses and nuts,119.6,1.86875,1.6
TUR,vegetables and fruits,160.34,0.8222564102564103,0.71
TZA,cereals and tubers,51712.12,26.614575398867732,1.06
TZA,"meat, fish and eggs",2931.32,3.806909090909091,3.86
TZA,miscellaneous food,242.87,1.2266161616161617,1.22
TZA,non-food,12.030000000000001,1.203,1.1949999999999998
TZA,oil and fats,721.34,3.878172043010753,3.54
TZA,pulses and nuts,17218.04,18.474291845493564,1.12
TZA,vegetables and fruits,586.75,0.515597539543058,0.45
UGA,cereals and tubers,828.125,0.6414601084430674,0.61
UGA,"meat, fish and eggs",455.13,4.6920618556701035,4.5
UGA,milk and dairy,38.81,0.42184782608695653,0.4
UGA,miscellaneous food,44.44,0.4830434782608695,0.48
UGA,non-food,957.743,0.83865411558669,0.53
UGA,oil and fats,708.47,2.6239629629629633,2.63
UGA,pulses and nuts,267.0,0.8782894736842105,0.89
UGA,vegetables and fruits,47.215,0.4918229166666667,0.5
UKR,cereals and tubers,2061.94,0.9502027649769585,0.82
UKR,"meat, fish and eggs",4853.61,3.824751773049645,4.07
UKR,milk and dairy,1444.53,2.685,2.585
UKR,miscellaneous food,187.55,0.9871052631578948,0.95
UKR,non-food,2658.97,1.4105941644562334,1.16
UKR,oil and fats,1393.35,2.674376199616123,2.18
UKR,vegetables and fruits,577.34,0.6605720823798628,0.625
VEN,cereals and tubers,107.01,1.1631521739130435,1.14
VEN,"meat, fish and eggs",329.39,3.5803260869565214,4.029999999999999
VEN,milk and dairy,89.89,3.9082608695652175,3.67
VEN,miscellaneous food,32.82,0.8636842105263158,0.425
VEN,oil and fats,104.04,2.7378947368421054,2.39
VEN,pulses and nuts,98.28,2.34,2.34
VEN,vegetables and fruits,83.45,0.993452380952381,0.92
VNM,cereals and tubers,6.62,0.36777777777777776,0.37
YEM,cereals and tubers,2425.04,3.255087248322148,3.13
YEM,"meat, fish and eggs",133759.02,251.90022598870056,240.0
YEM,miscellaneous food,762.14,2.0542857142857143,2.0
YEM,non-food,25057.83,18.9975966641395,6.0
YEM,oil and fats,1590.34,6.854913793103448,6.4350000000000005
YEM,pulses and nuts,3737.39,5.7944031007751935,5.71
YEM,vegetables and fruits,1113.83,3.026711956521739,2.385
ZAF,cereals and tubers,5.98,0.33222222222222225,0.28500000000000003
ZMB,cereals and tubers,188.909,0.6255264900662252,0.28
ZMB,non-food,11.8,1.475,1.495
ZMB,pulses and nuts,356.24,1.8362886597938144,1.81
ZWE,cereals and tubers,2.516035,0.0068000945945945945,0.0059
ZWE,"meat, fish and eggs",14.648,0.09511688311688311,0.11
ZWE,miscellaneous food,2.93264,0.008307762039660056,0.0075
ZWE,non-food,5.5504,0.010572190476190476,0.009
ZWE,oil and fats,4.1064,0.023465142857142855,0.026
ZWE,pulses and nuts,3.206,0.01801123595505618,0.02
